;massa A;
t;x;
4,710;7,499E-2
4,743;7,385E-2
4,776;7,262E-2
4,810;7,143E-2
4,843;7,016E-2
4,877;6,887E-2
4,910;6,763E-2
4,943;6,632E-2
4,977;6,509E-2
5,010;6,381E-2
5,044;6,247E-2
5,077;6,120E-2
5,110;5,994E-2
5,144;5,858E-2
5,177;5,720E-2
5,211;5,593E-2
5,244;5,466E-2
5,277;5,331E-2
5,311;5,194E-2
5,344;5,061E-2
5,378;4,932E-2
5,411;4,794E-2
5,444;4,660E-2
5,478;4,529E-2
5,511;4,390E-2
5,545;4,265E-2
5,578;4,124E-2
5,611;3,989E-2
5,645;3,846E-2
5,678;3,710E-2
5,712;3,582E-2
5,745;3,445E-2
5,778;3,305E-2
5,812;3,172E-2
5,845;3,036E-2
5,879;2,902E-2
5,912;2,759E-2
5,945;2,621E-2
5,979;2,486E-2
6,012;2,354E-2
6,046;2,220E-2
6,079;2,080E-2
6,112;1,939E-2
6,146;1,804E-2
6,179;1,667E-2
6,213;1,522E-2
6,246;1,385E-2
6,279;1,248E-2
6,313;1,113E-2
6,346;9,650E-3
6,380;8,301E-3
6,413;6,954E-3
6,446;5,616E-3
6,480;4,295E-3
6,513;2,908E-3
6,547;1,548E-3
6,580;2,261E-4
6,613;-1,182E-3
6,647;-2,531E-3
6,680;-4,000E-3
6,714;-5,334E-3
6,747;-6,779E-3
6,780;-8,086E-3
6,814;-9,620E-3
6,847;-1,094E-2
6,881;-1,226E-2
6,914;-1,362E-2
6,947;-1,503E-2
6,981;-1,644E-2
7,014;-1,771E-2
7,048;-1,906E-2
7,081;-2,033E-2
7,114;-2,159E-2
7,148;-2,307E-2
7,181;-2,429E-2
7,215;-2,568E-2
7,248;-2,706E-2
7,281;-2,834E-2
7,315;-2,957E-2
7,348;-3,091E-2
7,382;-3,236E-2
7,415;-3,368E-2
7,449;-3,496E-2
7,482;-3,632E-2
7,515;-3,754E-2
7,549;-3,891E-2
7,582;-4,025E-2
7,616;-4,157E-2
7,649;-4,285E-2
7,682;-4,422E-2
7,716;-4,553E-2
7,749;-4,673E-2
7,783;-4,802E-2
7,816;-4,920E-2
7,849;-5,043E-2
7,883;-5,172E-2
7,916;-5,294E-2
7,950;-5,428E-2
7,983;-5,553E-2
8,016;-5,670E-2
8,050;-5,788E-2
8,083;-5,912E-2
8,117;-6,034E-2
8,150;-6,155E-2
8,183;-6,280E-2
8,217;-6,400E-2
8,250;-6,520E-2
8,284;-6,648E-2
8,317;-6,770E-2
8,350;-6,886E-2
8,384;-7,009E-2
8,417;-7,128E-2
8,451;-7,244E-2
8,484;-7,366E-2
8,517;-7,493E-2
8,551;-7,612E-2
8,584;-7,723E-2
8,618;-7,854E-2
8,651;-7,966E-2
8,684;-8,086E-2
8,718;-8,189E-2
8,751;-8,300E-2
8,785;-8,412E-2
8,818;-8,530E-2
8,851;-8,636E-2
8,885;-8,744E-2
8,918;-8,853E-2
8,952;-8,964E-2
8,985;-9,071E-2
9,018;-9,177E-2
9,052;-9,281E-2
9,085;-9,384E-2
9,119;-9,485E-2
9,152;-9,594E-2
9,185;-0,102
9,219;-9,797E-2
9,252;-9,901E-2
9,286;-9,999E-2
9,319;-0,101
9,352;-0,102
9,386;-0,103
9,419;-0,104
9,453;-0,105
9,486;-0,106
9,519;-0,107
9,553;-0,108
9,586;-0,109
9,620;-0,109
9,653;-0,110
9,686;-0,116
9,720;-0,117
9,753;-0,118
9,787;-0,119
9,820;-0,115
9,853;-0,116
9,887;-0,116
9,920;-0,117
9,954;-0,118
9,987;-0,119
10,020;-0,125
10,054;-0,126
10,087;-0,121
10,121;-0,122
10,154;-0,123
10,187;-0,123
10,221;-0,124
10,254;-0,125
10,288;-0,126
10,321;-0,126
10,354;-0,127
10,388;-0,128
10,421;-0,134
10,455;-0,134
10,488;-0,135
10,521;-0,136
10,555;-0,136
10,588;-0,137
10,622;-0,137
10,655;-0,138
10,688;-0,139
10,722;-0,139
10,755;-0,140
10,789;-0,140
10,822;-0,141
10,855;-0,142
10,889;-0,142
10,922;-0,143
10,956;-0,143
10,989;-0,144
11,022;-0,144
11,056;-0,144
11,089;-0,145
11,123;-0,145
11,156;-0,146
11,189;-0,146
11,223;-0,147
11,256;-0,147
11,290;-0,147
11,323;-0,148
11,356;-0,148
11,390;-0,148
11,423;-0,149
11,457;-0,149
11,490;-0,150
11,523;-0,150
11,557;-0,150
11,590;-0,150
11,624;-0,151
11,657;-0,151
11,690;-0,151
11,724;-0,151
11,757;-0,151
11,791;-0,152
11,824;-0,152
11,857;-0,152
11,891;-0,152
11,924;-0,152
11,958;-0,152
11,991;-0,152
12,024;-0,153
12,058;-0,153
12,091;-0,153
12,125;-0,153
12,158;-0,153
12,191;-0,153
12,225;-0,153
12,258;-0,153
12,292;-0,153
12,325;-0,153
12,359;-0,153
12,392;-0,153
12,425;-0,153
12,459;-0,153
12,492;-0,153
12,526;-0,153
12,559;-0,153
12,592;-0,153
12,626;-0,153
12,659;-0,153
12,693;-0,153
12,726;-0,153
12,759;-0,152
12,793;-0,152
12,826;-0,152
12,860;-0,152
12,893;-0,152
12,926;-0,152
12,960;-0,151
12,993;-0,151
13,027;-0,151
13,060;-0,151
13,093;-0,150
13,127;-0,150
13,160;-0,150
13,194;-0,149
13,227;-0,149
13,260;-0,149
13,294;-0,148
13,327;-0,148
13,361;-0,147
13,394;-0,147
13,427;-0,147
13,461;-0,146
13,494;-0,146
13,528;-0,146
13,561;-0,145
13,594;-0,144
13,628;-0,144
13,661;-0,144
13,695;-0,143
13,728;-0,143
13,761;-0,142
13,795;-0,141
13,828;-0,141
13,862;-0,141
13,895;-0,140
13,928;-0,139
13,962;-0,139
13,995;-0,138
14,029;-0,138
14,062;-0,137
14,095;-0,136
14,129;-0,136
14,162;-0,135
14,196;-0,134
14,229;-0,134
14,262;-0,133
14,296;-0,132
14,329;-0,132
14,363;-0,131
14,396;-0,130
14,429;-0,130
14,463;-0,129
14,496;-0,128
14,530;-0,127
14,563;-0,127
14,596;-0,126
14,630;-0,125
14,663;-0,124
14,697;-0,123
14,730;-0,123
14,763;-0,122
14,797;-0,121
14,830;-0,120
14,864;-0,119
14,897;-0,118
14,930;-0,118
14,964;-0,117
14,997;-0,116
15,031;-0,115
15,064;-0,114
15,097;-0,113
15,131;-0,112
15,164;-0,111
15,198;-0,110
15,231;-0,109
15,264;-0,108
15,298;-0,107
15,331;-0,107
15,365;-0,106
15,398;-0,105
15,431;-0,104
15,465;-0,102
15,498;-0,101
15,532;-0,100
15,565;-9,946E-2
15,598;-9,841E-2
15,632;-9,739E-2
15,665;-9,621E-2
15,699;-9,523E-2
15,732;-9,414E-2
15,765;-9,303E-2
15,799;-9,195E-2
15,832;-9,085E-2
15,866;-8,978E-2
15,899;-8,870E-2
15,932;-8,751E-2
15,966;-8,629E-2
15,999;-8,518E-2
16,033;-8,404E-2
16,066;-8,302E-2
16,099;-8,184E-2
16,133;-8,066E-2
16,166;-7,948E-2
16,200;-7,836E-2
16,233;-7,708E-2
16,266;-7,591E-2
16,300;-7,463E-2
16,333;-7,343E-2
16,367;-7,221E-2
