;massa A;
t;x;
0,000;-8,371E-2
0,034;-8,253E-2
0,068;-8,123E-2
0,102;-8,028E-2
0,137;-7,877E-2
0,171;-7,767E-2
0,205;-7,630E-2
0,239;-7,509E-2
0,273;-7,459E-2
0,307;-7,319E-2
0,341;-7,176E-2
0,376;-7,044E-2
0,410;-6,977E-2
0,444;-6,836E-2
0,478;-6,705E-2
0,512;-6,627E-2
0,546;-6,432E-2
0,580;-6,353E-2
0,615;-6,198E-2
0,649;-6,068E-2
0,683;-5,922E-2
0,717;-5,827E-2
0,751;-5,674E-2
0,785;-5,555E-2
0,819;-5,553E-2
0,854;-5,444E-2
0,888;-5,285E-2
0,922;-5,158E-2
0,956;-5,020E-2
0,990;-4,895E-2
1,024;-4,780E-2
1,058;-4,653E-2
1,092;-4,500E-2
1,127;-4,395E-2
1,161;-4,246E-2
1,195;-4,109E-2
1,229;-3,957E-2
1,263;-3,855E-2
1,297;-3,694E-2
1,331;-3,566E-2
1,366;-3,447E-2
1,400;-3,277E-2
1,434;-3,139E-2
1,468;-2,999E-2
1,502;-2,875E-2
1,536;-2,757E-2
1,570;-2,593E-2
1,605;-2,480E-2
1,639;-2,392E-2
1,673;-2,196E-2
1,707;-2,097E-2
1,741;-1,961E-2
1,775;-1,853E-2
1,809;-1,719E-2
1,844;-1,589E-2
1,878;-1,474E-2
1,912;-1,350E-2
1,946;-1,234E-2
1,980;-1,080E-2
2,014;-9,444E-3
2,048;-7,820E-3
2,083;-6,480E-3
2,117;-5,781E-3
2,151;-4,568E-3
2,185;-2,999E-3
2,219;-2,236E-3
2,253;-7,434E-4
2,287;3,634E-4
2,322;1,718E-3
2,356;2,745E-3
2,390;4,147E-3
2,424;5,313E-3
2,458;7,570E-3
2,492;8,759E-3
2,526;9,909E-3
2,561;1,133E-2
2,595;1,279E-2
2,629;1,376E-2
2,663;1,536E-2
2,697;1,689E-2
2,731;1,748E-2
2,765;1,950E-2
2,800;2,008E-2
2,834;2,112E-2
2,868;2,291E-2
2,902;2,430E-2
2,936;2,533E-2
2,970;2,689E-2
3,004;2,789E-2
3,039;2,945E-2
3,073;3,070E-2
3,107;3,203E-2
3,141;3,305E-2
3,175;3,433E-2
3,209;3,567E-2
3,243;3,680E-2
3,277;3,782E-2
3,312;3,897E-2
3,346;4,034E-2
3,380;4,184E-2
3,414;4,302E-2
3,448;4,432E-2
3,482;4,547E-2
3,516;4,671E-2
3,551;4,835E-2
3,585;4,927E-2
3,619;5,058E-2
3,653;5,170E-2
3,687;5,291E-2
3,721;5,412E-2
3,755;5,539E-2
3,790;5,640E-2
3,824;5,837E-2
3,858;5,903E-2
3,892;6,047E-2
3,926;6,141E-2
3,960;6,268E-2
3,994;6,390E-2
4,029;6,510E-2
4,063;6,628E-2
4,097;6,743E-2
4,131;6,869E-2
4,165;7,005E-2
4,199;7,101E-2
4,233;7,233E-2
4,268;7,359E-2
4,302;7,468E-2
4,336;7,585E-2
4,370;7,595E-2
4,404;7,716E-2
4,438;7,780E-2
4,472;7,907E-2
4,507;8,011E-2
4,541;8,134E-2
4,575;8,270E-2
4,609;8,346E-2
4,643;8,440E-2
4,677;8,569E-2
4,711;8,648E-2
4,746;8,771E-2
4,780;8,867E-2
4,814;8,999E-2
4,848;9,073E-2
4,882;9,190E-2
4,916;9,294E-2
4,950;9,425E-2
4,985;9,545E-2
5,019;9,651E-2
5,053;9,701E-2
5,087;9,817E-2
5,121;9,913E-2
5,155;0,100
5,189;0,101
5,224;0,103
5,258;0,103
5,292;0,104
5,326;0,105
5,360;0,106
5,394;0,107
5,428;0,108
5,462;0,109
5,497;0,109
5,531;0,110
5,565;0,111
5,599;0,112
5,633;0,113
5,667;0,114
5,701;0,115
5,736;0,116
5,770;0,117
5,804;0,117
5,838;0,117
5,872;0,118
5,906;0,119
5,940;0,120
5,975;0,121
6,009;0,122
6,043;0,122
6,077;0,123
6,111;0,124
6,145;0,125
6,179;0,126
6,214;0,126
6,248;0,127
6,282;0,128
6,316;0,128
6,350;0,129
6,384;0,130
6,418;0,131
6,453;0,131
6,487;0,132
6,521;0,132
6,555;0,134
6,589;0,134
6,623;0,135
6,657;0,135
6,692;0,136
6,726;0,136
6,760;0,137
6,794;0,138
6,828;0,138
6,862;0,138
6,896;0,139
6,931;0,140
6,965;0,140
6,999;0,140
7,033;0,141
7,067;0,141
7,101;0,142
7,135;0,142
7,170;0,142
7,204;0,143
7,238;0,144
7,272;0,144
7,306;0,144
7,340;0,145
7,374;0,146
7,409;0,146
7,443;0,147
7,477;0,147
7,511;0,147
7,545;0,147
7,579;0,147
7,613;0,148
7,647;0,149
7,682;0,149
7,716;0,150
7,750;0,150
7,784;0,150
7,818;0,150
7,852;0,150
7,886;0,151
7,921;0,150
7,955;0,151
7,989;0,151
8,023;0,151
8,057;0,151
8,091;0,151
8,125;0,152
8,160;0,152
8,194;0,151
8,228;0,152
8,262;0,152
8,296;0,152
8,330;0,152
8,364;0,152
8,399;0,152
8,433;0,152
8,467;0,152
8,501;0,152
8,535;0,152
8,569;0,152
8,603;0,152
8,638;0,152
8,672;0,152
8,706;0,152
8,740;0,152
8,774;0,152
8,808;0,152
8,842;0,152
8,877;0,152
8,911;0,152
8,945;0,152
8,979;0,152
9,013;0,152
9,047;0,151
9,081;0,151
9,116;0,151
9,150;0,151
9,184;0,151
9,218;0,151
9,252;0,150
9,286;0,150
9,320;0,150
9,355;0,149
9,389;0,149
9,423;0,148
9,457;0,148
9,491;0,147
9,525;0,147
9,559;0,146
9,594;0,146
9,628;0,146
9,662;0,145
9,696;0,145
9,730;0,145
9,764;0,144
9,798;0,144
9,832;0,143
9,867;0,143
9,901;0,143
9,935;0,142
9,969;0,141
10,003;0,141
10,037;0,140
10,071;0,140
10,106;0,139
10,140;0,139
10,174;0,138
10,208;0,138
10,242;0,137
10,276;0,137
10,310;0,136
10,345;0,135
10,379;0,134
10,413;0,134
10,447;0,134
10,481;0,132
10,515;0,132
10,549;0,131
10,584;0,130
10,618;0,130
10,652;0,128
10,686;0,128
10,720;0,127
10,754;0,126
10,788;0,125
10,823;0,125
10,857;0,124
10,891;0,123
10,925;0,122
10,959;0,121
10,993;0,121
11,027;0,120
11,062;0,119
11,096;0,118
11,130;0,117
11,164;0,117
11,198;0,116
11,232;0,115
11,266;0,114
11,301;0,113
11,335;0,112
11,369;0,111
11,403;0,111
11,437;0,110
11,471;0,109
11,505;0,107
11,540;0,107
11,574;0,106
11,608;0,104
11,642;0,103
11,676;0,102
11,710;0,101
11,744;0,101
11,779;9,975E-2
11,813;9,868E-2
11,847;9,758E-2
11,881;9,625E-2
11,915;9,496E-2
11,949;9,427E-2
11,983;9,280E-2
12,017;9,114E-2
12,052;9,017E-2
12,086;8,966E-2
12,120;8,845E-2
12,154;8,697E-2
12,188;8,594E-2
12,222;8,551E-2
12,256;8,397E-2
12,291;8,280E-2
12,325;8,168E-2
12,359;8,033E-2
12,393;7,916E-2
12,427;7,800E-2
12,461;7,712E-2
12,495;7,616E-2
12,530;7,521E-2
12,564;7,407E-2
12,598;7,273E-2
12,632;7,157E-2
12,666;7,047E-2
12,700;6,952E-2
12,734;6,813E-2
12,769;6,669E-2
12,803;6,616E-2
12,837;6,383E-2
12,871;6,271E-2
12,905;6,133E-2
12,939;6,041E-2
12,973;5,871E-2
13,008;5,774E-2
13,042;5,634E-2
13,076;5,518E-2
13,110;5,411E-2
13,144;5,299E-2
13,178;5,113E-2
13,212;5,048E-2
13,247;4,908E-2
13,281;4,752E-2
13,315;4,661E-2
13,349;4,548E-2
13,383;4,369E-2
13,417;4,233E-2
13,451;4,112E-2
13,486;3,989E-2
13,520;3,908E-2
13,554;3,775E-2
13,588;3,661E-2
13,622;3,509E-2
13,656;3,380E-2
13,690;3,258E-2
13,725;3,152E-2
13,759;2,998E-2
13,793;2,892E-2
13,827;2,785E-2
13,861;2,671E-2
13,895;2,554E-2
13,929;2,354E-2
13,963;2,230E-2
13,998;2,122E-2
14,032;1,956E-2
14,066;1,805E-2
14,100;1,660E-2
14,134;1,583E-2
14,168;1,450E-2
14,202;1,219E-2
14,237;1,088E-2
14,271;9,786E-3
14,305;8,303E-3
14,339;7,313E-3
14,373;6,206E-3
14,407;5,022E-3
14,441;2,771E-3
14,476;1,909E-3
14,510;5,498E-4
14,544;-7,250E-4
14,578;-1,756E-3
14,612;-3,183E-3
14,646;-4,506E-3
14,680;-5,936E-3
14,715;-6,992E-3
14,749;-8,256E-3
14,783;-9,535E-3
14,817;-1,115E-2
14,851;-1,264E-2
14,885;-1,382E-2
14,919;-1,486E-2
14,954;-1,625E-2
14,988;-1,758E-2
15,022;-1,910E-2
15,056;-2,026E-2
15,090;-2,162E-2
15,124;-2,301E-2
15,158;-2,391E-2
15,193;-2,527E-2
15,227;-2,638E-2
15,261;-2,762E-2
15,295;-2,907E-2
15,329;-3,034E-2
15,363;-3,185E-2
15,397;-3,327E-2
15,432;-3,434E-2
15,466;-3,575E-2
15,500;-3,693E-2
15,534;-3,823E-2
15,568;-4,008E-2
15,602;-4,103E-2
15,636;-4,236E-2
15,671;-4,377E-2
15,705;-4,482E-2
15,739;-4,611E-2
15,773;-4,723E-2
15,807;-4,879E-2
15,841;-5,004E-2
15,875;-5,129E-2
15,910;-5,219E-2
15,944;-5,342E-2
15,978;-5,457E-2
16,012;-5,597E-2
16,046;-5,698E-2
16,080;-5,809E-2
16,114;-5,959E-2
16,148;-6,078E-2
16,183;-6,151E-2
16,217;-6,269E-2
16,251;-6,411E-2
16,285;-6,547E-2
16,319;-6,640E-2
16,353;-6,765E-2
16,387;-6,908E-2
16,422;-7,009E-2
16,456;-7,144E-2
16,490;-7,264E-2
16,524;-7,338E-2
16,558;-7,434E-2
16,592;-7,560E-2
16,626;-7,710E-2
16,661;-7,836E-2
16,695;-7,931E-2
16,729;-8,102E-2
16,763;-8,203E-2
16,797;-8,270E-2
16,831;-8,330E-2
16,865;-8,450E-2
16,900;-8,607E-2
16,934;-8,729E-2
16,968;-8,826E-2
17,002;-8,970E-2
17,036;-9,051E-2
17,070;-9,155E-2
17,104;-9,224E-2
17,139;-9,309E-2
17,173;-9,399E-2
17,207;-9,520E-2
17,241;-9,612E-2
17,275;-9,702E-2
17,309;-9,854E-2
17,343;-9,873E-2
17,378;-0,100
17,412;-0,101
17,446;-0,102
17,480;-0,103
17,514;-0,104
17,548;-0,105
17,582;-0,106
17,617;-0,107
17,651;-0,108
17,685;-0,109
17,719;-0,110
17,753;-0,110
17,787;-0,111
17,821;-0,112
17,856;-0,113
17,890;-0,114
17,924;-0,115
17,958;-0,115
17,992;-0,116
18,026;-0,117
18,060;-0,118
18,095;-0,118
18,129;-0,119
18,163;-0,120
18,197;-0,121
18,231;-0,121
18,265;-0,122
18,299;-0,123
18,333;-0,123
18,368;-0,124
18,402;-0,125
18,436;-0,126
18,470;-0,126
18,504;-0,127
18,538;-0,128
18,572;-0,128
18,607;-0,128
18,641;-0,129
18,675;-0,130
18,709;-0,130
18,743;-0,131
18,777;-0,132
18,811;-0,132
18,846;-0,133
18,880;-0,134
18,914;-0,134
18,948;-0,135
18,982;-0,135
19,016;-0,136
19,050;-0,136
19,085;-0,137
19,119;-0,137
19,153;-0,137
19,187;-0,138
19,221;-0,139
19,255;-0,139
19,289;-0,139
19,324;-0,140
19,358;-0,140
19,392;-0,141
19,426;-0,141
19,460;-0,142
19,494;-0,142
19,528;-0,142
19,563;-0,143
19,597;-0,144
19,631;-0,144
19,665;-0,144
19,699;-0,145
19,733;-0,144
19,767;-0,145
19,802;-0,145
19,836;-0,145
19,870;-0,146
19,904;-0,146
19,938;-0,147
19,972;-0,147
20,006;-0,147
20,041;-0,147
20,075;-0,149
20,109;-0,148
20,143;-0,148
20,177;-0,149
20,211;-0,149
20,245;-0,149
20,280;-0,149
20,314;-0,149
20,348;-0,150
20,382;-0,150
20,416;-0,150
20,450;-0,150
20,484;-0,150
20,518;-0,150
20,553;-0,150
20,587;-0,151
20,621;-0,151
20,655;-0,151
20,689;-0,151
20,723;-0,151
20,757;-0,151
20,792;-0,151
20,826;-0,151
20,860;-0,151
20,894;-0,151
20,928;-0,151
20,962;-0,151
20,996;-0,151
21,031;-0,151
21,065;-0,151
21,099;-0,151
21,133;-0,151
21,167;-0,151
21,201;-0,150
21,235;-0,150
21,270;-0,150
21,304;-0,150
21,338;-0,149
21,372;-0,149
21,406;-0,149
21,440;-0,148
21,474;-0,148
21,509;-0,148
21,543;-0,148
21,577;-0,147
21,611;-0,147
21,645;-0,147
21,679;-0,146
21,713;-0,146
21,748;-0,145
21,782;-0,145
21,816;-0,145
21,850;-0,144
21,884;-0,143
21,918;-0,143
21,952;-0,142
21,987;-0,141
22,021;-0,141
22,055;-0,140
22,089;-0,140
22,123;-0,139
22,157;-0,139
22,191;-0,138
22,226;-0,138
22,260;-0,137
22,294;-0,136
22,328;-0,136
22,362;-0,135
22,396;-0,134
22,430;-0,134
22,465;-0,134
22,499;-0,133
22,533;-0,131
22,567;-0,131
22,601;-0,130
22,635;-0,129
22,669;-0,129
22,703;-0,128
22,738;-0,127
22,772;-0,127
22,806;-0,126
22,840;-0,125
22,874;-0,124
22,908;-0,124
22,942;-0,123
22,977;-0,122
23,011;-0,121
23,045;-0,120
23,079;-0,119
23,113;-0,119
23,147;-0,117
23,181;-0,116
23,216;-0,115
23,250;-0,114
23,284;-0,113
